0	226.78
1	225.59
2	224.385
3	223.09
4	221.875
5	220.545
6	219.095
7	217.675
8	216.19
9	214.71
10	213.21
11	211.53
12	209.865
13	208.09
14	206.25
15	204.67
16	203.05
17	201.3
18	199.285
19	197.355
20	195.135
21	192.8
22	190.185
23	187.7
24	185.035
25	182.38
26	179.405
27	176.58
28	173.555
29	169.915
30	165.875
31	161.9
32	157.52
33	153.14
34	148.27
35	143.32
36	137.805
37	132.005
38	125.745
39	119.13
40	111.735
41	104.395
42	96.665
43	87.785
44	78.055
45	67.47
46	55.865
47	44.655
48	31.42
49	16.31
50	0.0
