0	192.015
1	182.93
2	175.265
3	167.885
4	161.125
5	155.17
6	150.15
7	145.635
8	142.16
9	138.645
10	135.13
11	132.1
12	129.47
13	126.905
14	124.575
15	122.36
16	120.33
17	118.3
18	116.525
19	114.885
20	113.415
21	111.86
22	110.44
23	108.87
24	107.585
25	106.34
26	105.09
27	104.015
28	102.625
29	101.565
30	100.56
31	99.675
32	98.535
33	97.58
34	96.515
35	95.59
36	94.575
37	93.565
38	92.625
39	91.575
40	90.695
41	89.89
42	89.05
43	88.12
44	87.31
45	86.53
46	85.69
47	84.84
48	84.16
49	83.475
50	82.615
51	81.9
52	81.255
53	80.64
54	79.805
55	79.205
56	78.535
57	77.99
58	77.295
59	76.725
60	76.035
61	75.445
62	74.89
63	74.42
64	73.91
65	73.36
66	72.75
67	72.315
68	71.825
69	71.415
70	70.975
71	70.41
72	69.925
73	69.405
74	68.965
75	68.39
76	67.805
77	67.335
78	66.835
79	66.22
80	65.815
81	65.31
82	64.905
83	64.47
84	64.095
85	63.72
86	63.255
87	62.78
88	62.37
89	62.02
90	61.64
91	61.295
92	61.025
93	60.585
94	60.27
95	59.885
96	59.485
97	59.095
98	58.75
99	58.425
100	58.0
101	57.65
102	57.275
103	56.91
104	56.555
105	56.235
106	55.965
107	55.53
108	55.16
109	54.85
110	54.45
111	54.08
112	53.85
113	53.595
114	53.25
115	52.955
116	52.74
117	52.46
118	52.05
119	51.66
120	51.395
121	51.075
122	50.835
123	50.55
124	50.33
125	50.06
126	49.78
127	49.545
128	49.305
129	49.06
130	48.83
131	48.555
132	48.275
133	47.95
134	47.735
135	47.36
136	47.045
137	46.675
138	46.435
139	46.195
140	45.955
141	45.775
142	45.625
143	45.415
144	45.175
145	44.995
146	44.81
147	44.565
148	44.35
149	44.175
150	43.93
151	43.69
152	43.475
153	43.295
154	42.95
155	42.745
156	42.495
157	42.35
158	42.07
159	41.86
160	41.64
161	41.32
162	41.11
163	40.915
164	40.72
165	40.49
166	40.285
167	40.04
168	39.86
169	39.64
170	39.415
171	39.195
172	39.05
173	38.845
174	38.725
175	38.515
176	38.31
177	38.085
178	37.835
179	37.61
180	37.44
181	37.245
182	36.97
183	36.745
184	36.565
185	36.325
186	36.18
187	35.985
188	35.83
189	35.65
190	35.445
191	35.3
192	35.12
193	34.9
194	34.76
195	34.6
196	34.39
197	34.13
198	33.955
199	33.745
200	33.505
201	33.28
202	33.16
203	32.925
204	32.76
205	32.545
206	32.36
207	32.2
208	32.03
209	31.845
210	31.69
211	31.515
212	31.335
213	31.15
214	31.02
215	30.81
216	30.72
217	30.565
218	30.31
219	30.105
220	29.96
221	29.81
222	29.68
223	29.475
224	29.36
225	29.21
226	29.01
227	28.885
228	28.755
229	28.61
230	28.445
231	28.21
232	28.105
233	27.915
234	27.695
235	27.55
236	27.4
237	27.31
238	27.17
239	27.1
240	26.905
241	26.72
242	26.57
243	26.39
244	26.225
245	26.02
246	25.89
247	25.765
248	25.62
249	25.525
250	25.33
251	25.25
252	25.065
253	24.91
254	24.805
255	24.64
256	24.51
257	24.32
258	24.17
259	24.005
260	23.865
261	23.795
262	23.615
263	23.48
264	23.31
265	23.17
266	23.05
267	22.855
268	22.725
269	22.64
270	22.535
271	22.4
272	22.265
273	22.14
274	21.99
275	21.89
276	21.775
277	21.665
278	21.5
279	21.34
280	21.225
281	21.155
282	21.03
283	20.895
284	20.755
285	20.61
286	20.475
287	20.31
288	20.21
289	20.12
290	20.015
291	19.905
292	19.78
293	19.69
294	19.59
295	19.495
296	19.36
297	19.24
298	19.135
299	19.045
300	18.95
301	18.875
302	18.705
303	18.54
304	18.43
305	18.315
306	18.25
307	18.11
308	17.955
309	17.875
310	17.76
311	17.635
312	17.5
313	17.295
314	17.13
315	16.965
316	16.825
317	16.7
318	16.575
319	16.525
320	16.43
321	16.255
322	16.12
323	15.99
324	15.92
325	15.85
326	15.735
327	15.655
328	15.535
329	15.43
330	15.345
331	15.29
332	15.205
333	15.085
334	14.98
335	14.9
336	14.805
337	14.725
338	14.62
339	14.52
340	14.4
341	14.31
342	14.215
343	14.155
344	13.97
345	13.905
346	13.82
347	13.735
348	13.595
349	13.495
350	13.42
351	13.31
352	13.225
353	13.06
354	12.94
355	12.88
356	12.765
357	12.62
358	12.505
359	12.41
360	12.36
361	12.29
362	12.2
363	12.13
364	12.055
365	11.91
366	11.835
367	11.695
368	11.56
369	11.415
370	11.34
371	11.27
372	11.22
373	11.115
374	11.015
375	10.89
376	10.84
377	10.795
378	10.645
379	10.505
380	10.385
381	10.275
382	10.215
383	10.175
384	10.13
385	10.015
386	9.91
387	9.825
388	9.755
389	9.625
390	9.565
391	9.5
392	9.41
393	9.345
394	9.24
395	9.165
396	9.095
397	9.02
398	8.92
399	8.875
400	8.81
401	8.7
402	8.665
403	8.6
404	8.55
405	8.48
406	8.435
407	8.345
408	8.245
409	8.215
410	8.17
411	8.11
412	8.055
413	7.98
414	7.91
415	7.81
416	7.765
417	7.7
418	7.66
419	7.59
420	7.485
421	7.36
422	7.27
423	7.21
424	7.15
425	7.105
426	7.02
427	6.975
428	6.935
429	6.89
430	6.84
431	6.78
432	6.73
433	6.62
434	6.55
435	6.475
436	6.425
437	6.35
438	6.32
439	6.295
440	6.255
441	6.22
442	6.145
443	6.04
444	5.985
445	5.955
446	5.925
447	5.885
448	5.83
449	5.755
450	5.72
451	5.67
452	5.575
453	5.53
454	5.495
455	5.445
456	5.395
457	5.33
458	5.29
459	5.245
460	5.215
461	5.16
462	5.085
463	5.035
464	4.99
465	4.925
466	4.865
467	4.835
468	4.79
469	4.77
470	4.705
471	4.665
472	4.635
473	4.59
474	4.555
475	4.52
476	4.51
477	4.495
478	4.48
479	4.445
480	4.42
481	4.4
482	4.355
483	4.33
484	4.29
485	4.25
486	4.235
487	4.17
488	4.14
489	4.11
490	4.08
491	4.05
492	4.0
493	3.975
494	3.89
495	3.86
496	3.83
497	3.83
498	3.775
499	3.755
500	3.725
501	3.705
502	3.685
503	3.66
504	3.62
505	3.59
506	3.52
507	3.495
508	3.475
509	3.43
510	3.42
511	3.385
512	3.36
513	3.295
514	3.23
515	3.21
516	3.175
517	3.16
518	3.11
519	3.07
520	3.045
521	2.985
522	2.96
523	2.905
524	2.86
525	2.81
526	2.765
527	2.73
528	2.695
529	2.67
530	2.65
531	2.635
532	2.61
533	2.56
534	2.52
535	2.475
536	2.46
537	2.405
538	2.39
539	2.385
540	2.335
541	2.3
542	2.285
543	2.23
544	2.205
545	2.195
546	2.18
547	2.155
548	2.135
549	2.11
550	2.1
551	2.08
552	2.06
553	2.055
554	2.05
555	2.025
556	2.015
557	1.985
558	1.975
559	1.935
560	1.895
561	1.86
562	1.86
563	1.82
564	1.81
565	1.79
566	1.78
567	1.78
568	1.775
569	1.77
570	1.765
571	1.735
572	1.71
573	1.655
574	1.65
575	1.595
576	1.57
577	1.56
578	1.52
579	1.47
580	1.455
581	1.42
582	1.415
583	1.4
584	1.38
585	1.335
586	1.33
587	1.33
588	1.31
589	1.3
590	1.29
591	1.29
592	1.26
593	1.25
594	1.23
595	1.22
596	1.2
597	1.19
598	1.19
599	1.175
600	1.12
601	1.12
602	1.115
603	1.085
604	1.085
605	1.06
606	1.055
607	1.045
608	1.02
609	1.0
610	0.995
611	0.98
612	0.965
613	0.96
614	0.95
615	0.945
616	0.94
617	0.93
618	0.93
619	0.91
620	0.91
621	0.89
622	0.87
623	0.87
624	0.84
625	0.84
626	0.84
627	0.805
628	0.795
629	0.765
630	0.74
631	0.72
632	0.695
633	0.675
634	0.67
635	0.67
636	0.65
637	0.63
638	0.63
639	0.625
640	0.6
641	0.585
642	0.585
643	0.585
644	0.58
645	0.57
646	0.56
647	0.54
648	0.525
649	0.525
650	0.52
651	0.51
652	0.48
653	0.475
654	0.47
655	0.46
656	0.455
657	0.44
658	0.43
659	0.43
660	0.415
661	0.415
662	0.39
663	0.38
664	0.38
665	0.38
666	0.375
667	0.37
668	0.37
669	0.37
670	0.37
671	0.37
672	0.365
673	0.365
674	0.355
675	0.355
676	0.355
677	0.355
678	0.355
679	0.355
680	0.345
681	0.335
682	0.335
683	0.335
684	0.33
685	0.33
686	0.33
687	0.32
688	0.32
689	0.32
690	0.305
691	0.285
692	0.28
693	0.275
694	0.27
695	0.27
696	0.265
697	0.265
698	0.26
699	0.26
700	0.245
701	0.245
702	0.245
703	0.245
704	0.245
705	0.24
706	0.24
707	0.24
708	0.24
709	0.24
710	0.24
711	0.24
712	0.23
713	0.23
714	0.23
715	0.21
716	0.205
717	0.205
718	0.205
719	0.195
720	0.18
721	0.18
722	0.18
723	0.18
724	0.18
725	0.18
726	0.18
727	0.18
728	0.17
729	0.17
730	0.165
731	0.165
732	0.165
733	0.165
734	0.165
735	0.16
736	0.16
737	0.135
738	0.13
739	0.125
740	0.125
741	0.125
742	0.125
743	0.105
744	0.105
745	0.1
746	0.1
747	0.1
748	0.1
749	0.1
750	0.1
751	0.1
752	0.1
753	0.1
754	0.09
755	0.09
756	0.085
757	0.085
758	0.085
759	0.08
760	0.08
761	0.08
762	0.08
763	0.08
764	0.08
765	0.08
766	0.08
767	0.08
768	0.08
769	0.08
770	0.08
771	0.08
772	0.08
773	0.08
774	0.07
775	0.07
776	0.07
777	0.07
778	0.07
779	0.07
780	0.07
781	0.07
782	0.07
783	0.07
784	0.07
785	0.07
786	0.07
787	0.07
788	0.07
789	0.07
790	0.07
791	0.07
792	0.07
793	0.065
794	0.065
795	0.065
796	0.065
797	0.065
798	0.065
799	0.065
800	0.065
801	0.065
802	0.065
803	0.065
804	0.065
805	0.065
806	0.065
807	0.065
808	0.065
809	0.065
810	0.065
811	0.065
812	0.065
813	0.065
814	0.065
815	0.065
816	0.065
817	0.065
818	0.065
819	0.065
820	0.065
821	0.065
822	0.065
823	0.065
824	0.065
825	0.065
826	0.065
827	0.065
828	0.065
829	0.065
830	0.065
831	0.065
832	0.065
833	0.065
834	0.065
835	0.065
836	0.065
837	0.065
838	0.065
839	0.065
840	0.065
841	0.065
842	0.065
