0	190.04
1	188.965
2	187.99
3	186.8
4	185.585
5	184.46
6	183.29
7	182.02
8	180.55
9	179.24
10	177.675
11	176.24
12	174.71
13	173.235
14	171.62
15	170.18
16	168.74
17	166.945
18	164.83
19	162.915
20	160.8
21	158.935
22	156.395
23	154.21
24	151.73
25	149.305
26	146.785
27	144.12
28	141.11
29	137.795
30	134.68
31	131.205
32	127.635
33	124.25
34	120.255
35	116.42
36	112.005
37	107.145
38	102.49
39	96.98
40	91.76
41	85.84
42	78.765
43	71.85
44	64.36
45	56.065
46	46.98
47	37.73
48	26.495
49	14.045
50	0.0
