0	70.07
1	69.575
2	69.135
3	68.74
4	68.24
5	67.71
6	67.115
7	66.56
8	66.105
9	65.555
10	64.945
11	64.355
12	63.65
13	62.98
14	62.445
15	61.835
16	61.285
17	60.435
18	59.765
19	58.875
20	58.245
21	57.575
22	56.675
23	55.69
24	54.84
25	53.99
26	53.25
27	52.255
28	51.325
29	50.42
30	49.46
31	48.245
32	47.075
33	45.82
34	44.675
35	43.22
36	42.13
37	40.75
38	39.31
39	37.645
40	36.31
41	34.64
42	32.955
43	31.21
44	29.295
45	27.26
46	24.88
47	21.78
48	18.52
49	13.275
50	0.0
